OrderID;Book;Channel;Units;Price;Revenue;Month;Returned
ORD-008625;Тихий сад;Литрес;2;349;698;2026-07;0
ORD-008626;Северный экспресс;Ozon;3;449;1347;2026-07;0
ORD-008627;Дом у маяка;WB;4;299;1196;2026-07;0
ORD-008628;Игры разума;Литрес;5;540;2700;2026-07;0
ORD-008629;Шёпот времени;Ozon;6;390;2340;2026-07;0
ORD-008630;Тихий сад;WB;7;349;2443;2026-07;0
ORD-008631;Северный экспресс;Литрес;1;449;449;2026-07;0
ORD-008632;Дом у маяка;Ozon;2;299;598;2026-07;0
ORD-008633;Игры разума;WB;3;540;1620;2026-07;0
ORD-008634;Шёпот времени;Литрес;4;390;1560;2026-07;0
ORD-008635;Тихий сад;Ozon;5;349;1745;2026-07;0
ORD-008636;Северный экспресс;WB;6;449;2694;2026-07;0
ORD-008637;Дом у маяка;Литрес;7;299;2093;2026-07;0
ORD-008638;Игры разума;Ozon;1;540;540;2026-07;0
ORD-008639;Шёпот времени;WB;2;390;780;2026-07;0
ORD-008640;Тихий сад;Литрес;3;349;1047;2026-07;0
ORD-008641;Северный экспресс;Ozon;4;449;1796;2026-07;0
ORD-008642;Дом у маяка;WB;5;299;1495;2026-07;0
ORD-008643;Игры разума;Литрес;6;540;3240;2026-07;0
ORD-008644;Шёпот времени;Ozon;7;390;2730;2026-07;0
ORD-008645;Тихий сад;WB;1;349;349;2026-07;0
ORD-008646;Северный экспресс;Литрес;2;449;898;2026-07;0
ORD-008647;Дом у маяка;Ozon;3;299;897;2026-07;0
ORD-008648;Игры разума;WB;4;540;2160;2026-07;0
ORD-008649;Шёпот времени;Литрес;5;390;1950;2026-07;0
ORD-008650;Тихий сад;Ozon;6;349;2094;2026-07;0
ORD-008651;Северный экспресс;WB;7;449;3143;2026-07;0
ORD-008652;Дом у маяка;Литрес;1;299;299;2026-07;0
ORD-008653;Игры разума;Ozon;2;540;1080;2026-07;0
ORD-008654;Шёпот времени;WB;3;390;1170;2026-07;0
ORD-008655;Тихий сад;Литрес;4;349;1396;2026-07;0
ORD-008656;Северный экспресс;Ozon;5;449;2245;2026-07;0
ORD-008657;Дом у маяка;WB;6;299;1794;2026-07;0
ORD-008658;Игры разума;Литрес;7;540;3780;2026-07;0
ORD-008659;Шёпот времени;Ozon;1;390;390;2026-07;0
ORD-008660;Тихий сад;WB;2;349;698;2026-07;0
ORD-008661;Северный экспресс;Литрес;3;449;1347;2026-07;0
ORD-008662;Дом у маяка;Ozon;4;299;1196;2026-07;0
ORD-008663;Игры разума;WB;5;540;2700;2026-07;0
ORD-008664;Шёпот времени;Литрес;6;390;2340;2026-07;0
ORD-008665;Тихий сад;Ozon;7;349;2443;2026-07;0
ORD-008666;Северный экспресс;WB;1;449;449;2026-07;0
ORD-008667;Дом у маяка;Литрес;2;299;598;2026-07;0
ORD-008668;Игры разума;Ozon;3;540;1620;2026-07;0
ORD-008669;Шёпот времени;WB;4;390;1560;2026-07;0
ORD-008670;Тихий сад;Литрес;5;349;1745;2026-07;0
ORD-008671;Северный экспресс;Ozon;6;449;2694;2026-07;0
ORD-008672;Дом у маяка;WB;7;299;2093;2026-07;0
ORD-008673;Игры разума;Литрес;1;540;540;2026-07;0
ORD-008674;Шёпот времени;Ozon;2;390;780;2026-07;0
ORD-008675;Тихий сад;WB;3;349;1047;2026-07;0
ORD-008676;Северный экспресс;Литрес;4;449;1796;2026-07;0
ORD-008677;Дом у маяка;Ozon;5;299;1495;2026-07;0
ORD-008678;Игры разума;WB;6;540;3240;2026-07;0
ORD-008679;Шёпот времени;Литрес;7;390;2730;2026-07;0
ORD-008680;Тихий сад;Ozon;1;349;349;2026-07;0
ORD-008681;Северный экспресс;WB;2;449;898;2026-07;0
ORD-008682;Дом у маяка;Литрес;3;299;897;2026-07;0
ORD-008683;Игры разума;Ozon;4;540;2160;2026-07;0
ORD-008684;Шёпот времени;WB;5;390;1950;2026-07;0
ORD-008685;Тихий сад;Литрес;6;349;2094;2026-07;0
ORD-008686;Северный экспресс;Ozon;7;449;3143;2026-07;0
ORD-008687;Дом у маяка;WB;1;299;299;2026-07;0
ORD-008688;Игры разума;Литрес;2;540;1080;2026-07;0
ORD-008689;Шёпот времени;Ozon;3;390;1170;2026-07;0
ORD-008690;Тихий сад;WB;4;349;1396;2026-07;0
ORD-008691;Северный экспресс;Литрес;5;449;2245;2026-07;0
ORD-008692;Дом у маяка;Ozon;6;299;1794;2026-07;0
ORD-008693;Игры разума;WB;7;540;3780;2026-07;0
ORD-008694;Шёпот времени;Литрес;1;390;390;2026-07;0
ORD-008695;Тихий сад;Ozon;2;349;698;2026-07;0
ORD-008696;Северный экспресс;WB;3;449;1347;2026-07;0
ORD-008697;Дом у маяка;Литрес;4;299;1196;2026-07;0
ORD-008698;Игры разума;Ozon;5;540;2700;2026-07;0
ORD-008699;Шёпот времени;WB;6;390;2340;2026-07;0
ORD-008700;Тихий сад;Литрес;7;349;2443;2026-07;0
ORD-008701;Северный экспресс;Ozon;1;449;449;2026-07;0
ORD-008702;Дом у маяка;WB;2;299;598;2026-07;0
ORD-008703;Игры разума;Литрес;3;540;1620;2026-07;0
ORD-008704;Шёпот времени;Ozon;4;390;1560;2026-07;0
ORD-008705;Тихий сад;WB;5;349;1745;2026-07;0
ORD-008706;Северный экспресс;Литрес;6;449;2694;2026-07;0
ORD-008707;Дом у маяка;Ozon;7;299;2093;2026-07;0
ORD-008708;Игры разума;WB;1;540;540;2026-07;0
ORD-008709;Шёпот времени;Литрес;2;390;780;2026-07;0
ORD-008710;Тихий сад;Ozon;3;349;1047;2026-07;0
ORD-008711;Северный экспресс;WB;4;449;1796;2026-07;0
ORD-008712;Дом у маяка;Литрес;5;299;1495;2026-07;0
ORD-008713;Игры разума;Ozon;6;540;3240;2026-07;0
ORD-008714;Шёпот времени;WB;7;390;2730;2026-07;0
ORD-008715;Тихий сад;Литрес;1;349;349;2026-07;0
ORD-008716;Северный экспресс;Ozon;2;449;898;2026-07;0
ORD-008717;Дом у маяка;WB;3;299;897;2026-07;0
ORD-008718;Игры разума;Литрес;4;540;2160;2026-07;0
ORD-008719;Шёпот времени;Ozon;5;390;1950;2026-07;0
ORD-008720;Тихий сад;WB;6;349;2094;2026-07;0
ORD-008721;Северный экспресс;Литрес;7;449;3143;2026-07;0
ORD-008722;Дом у маяка;Ozon;1;299;299;2026-07;0
ORD-008723;Игры разума;WB;2;540;1080;2026-07;0
ORD-008724;Шёпот времени;Литрес;3;390;1170;2026-07;0
ORD-008725;Тихий сад;Ozon;4;349;1396;2026-07;0
ORD-008726;Северный экспресс;WB;5;449;2245;2026-07;0
ORD-008727;Дом у маяка;Литрес;6;299;1794;2026-07;0
ORD-008728;Игры разума;Ozon;7;540;3780;2026-07;0
ORD-008729;Шёпот времени;WB;1;390;390;2026-07;0
ORD-008730;Тихий сад;Литрес;2;349;698;2026-07;0
ORD-008731;Северный экспресс;Ozon;3;449;1347;2026-07;0
ORD-008732;Дом у маяка;WB;4;299;1196;2026-07;0
ORD-008733;Игры разума;Литрес;5;540;2700;2026-07;0
ORD-008734;Шёпот времени;Ozon;6;390;2340;2026-07;0
ORD-008735;Тихий сад;WB;7;349;2443;2026-07;0
ORD-008736;Северный экспресс;Литрес;1;449;449;2026-07;0
ORD-008737;Дом у маяка;Ozon;2;299;598;2026-07;0
ORD-008738;Игры разума;WB;3;540;1620;2026-07;0
ORD-008739;Шёпот времени;Литрес;4;390;1560;2026-07;0
ORD-008740;Тихий сад;Ozon;5;349;1745;2026-07;0
ORD-008741;Северный экспресс;WB;6;449;2694;2026-07;0
ORD-008742;Дом у маяка;Литрес;7;299;2093;2026-07;0
ORD-008743;Игры разума;Ozon;1;540;540;2026-07;0
ORD-008744;Шёпот времени;WB;2;390;780;2026-07;0
ORD-008745;Тихий сад;Литрес;3;349;1047;2026-07;0
ORD-008746;Северный экспресс;Ozon;4;449;1796;2026-07;0
ORD-008747;Дом у маяка;WB;5;299;1495;2026-07;0
ORD-008748;Игры разума;Литрес;6;540;3240;2026-07;0
ORD-008749;Шёпот времени;Ozon;7;390;2730;2026-07;0
ORD-008750;Тихий сад;WB;1;349;349;2026-07;0
ORD-008751;Северный экспресс;Литрес;2;449;898;2026-07;0
ORD-008752;Дом у маяка;Ozon;3;299;897;2026-07;0
ORD-008753;Игры разума;WB;4;540;2160;2026-07;0
ORD-008754;Шёпот времени;Литрес;5;390;1950;2026-07;0
ORD-008755;Тихий сад;Ozon;6;349;2094;2026-07;0
ORD-008756;Северный экспресс;WB;7;449;3143;2026-07;0
ORD-008757;Дом у маяка;Литрес;1;299;299;2026-07;0
ORD-008758;Игры разума;Ozon;2;540;1080;2026-07;0
ORD-008759;Шёпот времени;WB;3;390;1170;2026-07;0
ORD-008760;Тихий сад;Литрес;4;349;1396;2026-07;0
ORD-008761;Северный экспресс;Ozon;5;449;2245;2026-07;0
ORD-008762;Дом у маяка;WB;6;299;1794;2026-07;0
ORD-008763;Игры разума;Литрес;7;540;3780;2026-07;0
ORD-008764;Шёпот времени;Ozon;1;390;390;2026-07;0
ORD-008765;Тихий сад;WB;2;349;698;2026-07;0
ORD-008766;Северный экспресс;Литрес;3;449;1347;2026-07;0
ORD-008767;Дом у маяка;Ozon;4;299;1196;2026-07;0
ORD-008768;Игры разума;WB;5;540;2700;2026-07;0
ORD-008769;Шёпот времени;Литрес;6;390;2340;2026-07;0
ORD-008770;Тихий сад;Ozon;7;349;2443;2026-07;0
ORD-008771;Северный экспресс;WB;1;449;449;2026-07;0
ORD-008772;Дом у маяка;Литрес;2;299;598;2026-07;0
ORD-008773;Игры разума;Ozon;3;540;1620;2026-07;0
ORD-008774;Шёпот времени;WB;4;390;1560;2026-07;0
ORD-008775;Тихий сад;Литрес;5;349;1745;2026-07;0
ORD-008776;Северный экспресс;Ozon;6;449;2694;2026-07;0
ORD-008777;Дом у маяка;WB;7;299;2093;2026-07;0
ORD-008778;Игры разума;Литрес;1;540;540;2026-07;0
ORD-008779;Шёпот времени;Ozon;2;390;780;2026-07;0
ORD-008780;Тихий сад;WB;3;349;1047;2026-07;0
ORD-008781;Северный экспресс;Литрес;4;449;1796;2026-07;0
ORD-008782;Дом у маяка;Ozon;5;299;1495;2026-07;0
ORD-008783;Игры разума;WB;6;540;3240;2026-07;0
ORD-008784;Шёпот времени;Литрес;7;390;2730;2026-07;0
ORD-008785;Тихий сад;Ozon;1;349;349;2026-07;0
ORD-008786;Северный экспресс;WB;2;449;898;2026-07;0
ORD-008787;Дом у маяка;Литрес;3;299;897;2026-07;0
ORD-008788;Игры разума;Ozon;4;540;2160;2026-07;0
ORD-008789;Шёпот времени;WB;5;390;1950;2026-07;0
ORD-008790;Тихий сад;Литрес;6;349;2094;2026-07;0
ORD-008791;Северный экспресс;Ozon;7;449;3143;2026-07;0
ORD-008792;Дом у маяка;WB;1;299;299;2026-07;0
ORD-008793;Игры разума;Литрес;2;540;1080;2026-07;0
ORD-008794;Шёпот времени;Ozon;3;390;1170;2026-07;0
ORD-008795;Тихий сад;WB;4;349;1396;2026-07;0
ORD-008796;Северный экспресс;Литрес;5;449;2245;2026-07;0
ORD-008797;Дом у маяка;Ozon;6;299;1794;2026-07;0
ORD-008798;Игры разума;WB;7;540;3780;2026-07;0
ORD-008799;Шёпот времени;Литрес;1;390;390;2026-07;0
ORD-008800;Тихий сад;Ozon;2;349;698;2026-07;0
ORD-008801;Северный экспресс;WB;3;449;1347;2026-07;0
ORD-008802;Дом у маяка;Литрес;4;299;1196;2026-07;0
ORD-008803;Игры разума;Ozon;5;540;2700;2026-07;0
ORD-008804;Шёпот времени;WB;6;390;2340;2026-07;0
ORD-008805;Тихий сад;Литрес;7;349;2443;2026-07;0
ORD-008806;Северный экспресс;Ozon;1;449;449;2026-07;0
ORD-008807;Дом у маяка;WB;2;299;598;2026-07;0
ORD-008808;Игры разума;Литрес;3;540;1620;2026-07;0
ORD-008809;Шёпот времени;Ozon;4;390;1560;2026-07;0
ORD-008810;Тихий сад;WB;5;349;1745;2026-07;0
ORD-008811;Северный экспресс;Литрес;6;449;2694;2026-07;0
ORD-008812;Дом у маяка;Ozon;7;299;2093;2026-07;0
ORD-008813;Игры разума;WB;1;540;540;2026-07;0
ORD-008814;Шёпот времени;Литрес;2;390;780;2026-07;0
ORD-008815;Тихий сад;Ozon;3;349;1047;2026-07;0
ORD-008816;Северный экспресс;WB;4;449;1796;2026-07;0
ORD-008817;Дом у маяка;Литрес;5;299;1495;2026-07;0
ORD-008818;Игры разума;Ozon;6;540;3240;2026-07;0
ORD-008819;Шёпот времени;WB;7;390;2730;2026-07;0
ORD-008820;Тихий сад;Литрес;1;349;349;2026-07;0
ORD-008821;Северный экспресс;Ozon;2;449;898;2026-07;0
ORD-008822;Дом у маяка;WB;3;299;897;2026-07;0
ORD-008823;Игры разума;Литрес;4;540;2160;2026-07;0
ORD-008824;Шёпот времени;Ozon;5;390;1950;2026-07;0
ORD-008825;Тихий сад;WB;6;349;2094;2026-07;0
ORD-008826;Северный экспресс;Литрес;7;449;3143;2026-07;0
ORD-008827;Дом у маяка;Ozon;1;299;299;2026-07;0
ORD-008828;Игры разума;WB;2;540;1080;2026-07;0
ORD-008829;Шёпот времени;Литрес;3;390;1170;2026-07;0
ORD-008830;Тихий сад;Ozon;4;349;1396;2026-07;0
ORD-008831;Северный экспресс;WB;5;449;2245;2026-07;0
ORD-008832;Дом у маяка;Литрес;6;299;1794;2026-07;0
ORD-008833;Игры разума;Ozon;7;540;3780;2026-07;0
ORD-008834;Шёпот времени;WB;1;390;390;2026-07;0
ORD-008835;Тихий сад;Литрес;2;349;698;2026-07;0
ORD-008836;Северный экспресс;Ozon;3;449;1347;2026-07;0
ORD-008837;Дом у маяка;WB;4;299;1196;2026-07;0
ORD-008838;Игры разума;Литрес;5;540;2700;2026-07;0
ORD-008839;Шёпот времени;Ozon;6;390;2340;2026-07;0
ORD-008840;Тихий сад;WB;7;349;2443;2026-07;0
ORD-008841;Северный экспресс;Литрес;1;449;449;2026-07;0
ORD-008842;Дом у маяка;Ozon;2;299;598;2026-07;0
ORD-008843;Игры разума;WB;3;540;1620;2026-07;0
ORD-008844;Шёпот времени;Литрес;4;390;1560;2026-07;0
ORD-008845;Тихий сад;Ozon;5;349;1745;2026-07;0
ORD-008846;Северный экспресс;WB;6;449;2694;2026-07;0
ORD-008847;Дом у маяка;Литрес;7;299;2093;2026-07;0
ORD-008848;Игры разума;Ozon;1;540;540;2026-07;0
ORD-008849;Шёпот времени;WB;2;390;780;2026-07;0
ORD-008850;Тихий сад;Литрес;3;349;1047;2026-07;0
ORD-008851;Северный экспресс;Ozon;4;449;1796;2026-07;0
ORD-008852;Дом у маяка;WB;5;299;1495;2026-07;0
ORD-008853;Игры разума;Литрес;6;540;3240;2026-07;0
ORD-008854;Шёпот времени;Ozon;7;390;2730;2026-07;0
ORD-008855;Тихий сад;WB;1;349;349;2026-07;0
ORD-008856;Северный экспресс;Литрес;2;449;898;2026-07;0
ORD-008857;Дом у маяка;Ozon;3;299;897;2026-07;0
ORD-008858;Игры разума;WB;4;540;2160;2026-07;0
ORD-008859;Шёпот времени;Литрес;5;390;1950;2026-07;0
ORD-008860;Тихий сад;Ozon;6;349;2094;2026-07;0
ORD-008861;Северный экспресс;WB;7;449;3143;2026-07;0
ORD-008862;Дом у маяка;Литрес;1;299;299;2026-07;0
ORD-008863;Игры разума;Ozon;2;540;1080;2026-07;0
ORD-008864;Шёпот времени;WB;3;390;1170;2026-07;0
ORD-008865;Тихий сад;Литрес;4;349;1396;2026-07;0
ORD-008866;Северный экспресс;Ozon;5;449;2245;2026-07;0
ORD-008867;Дом у маяка;WB;6;299;1794;2026-07;0
ORD-008868;Игры разума;Литрес;7;540;3780;2026-07;0
ORD-008869;Шёпот времени;Ozon;1;390;390;2026-07;0
ORD-008870;Тихий сад;WB;2;349;698;2026-07;0
ORD-008871;Северный экспресс;Литрес;3;449;1347;2026-07;0
ORD-008872;Дом у маяка;Ozon;4;299;1196;2026-07;0
ORD-008873;Игры разума;WB;5;540;2700;2026-07;0
ORD-008874;Шёпот времени;Литрес;6;390;2340;2026-07;0
ORD-008875;Тихий сад;Ozon;7;349;2443;2026-07;0
ORD-008876;Северный экспресс;WB;1;449;449;2026-07;0
ORD-008877;Дом у маяка;Литрес;2;299;598;2026-07;0
ORD-008878;Игры разума;Ozon;3;540;1620;2026-07;0
ORD-008879;Шёпот времени;WB;4;390;1560;2026-07;0
ORD-008880;Тихий сад;Литрес;5;349;1745;2026-07;0
ORD-008881;Северный экспресс;Ozon;6;449;2694;2026-07;0
ORD-008882;Дом у маяка;WB;7;299;2093;2026-07;0
ORD-008883;Игры разума;Литрес;1;540;540;2026-07;0
ORD-008884;Шёпот времени;Ozon;2;390;780;2026-07;0
ORD-008885;Тихий сад;WB;3;349;1047;2026-07;0
ORD-008886;Северный экспресс;Литрес;4;449;1796;2026-07;0
ORD-008887;Дом у маяка;Ozon;5;299;1495;2026-07;0
ORD-008888;Игры разума;WB;6;540;3240;2026-07;0
ORD-008889;Шёпот времени;Литрес;7;390;2730;2026-07;0
ORD-008890;Тихий сад;Ozon;1;349;349;2026-07;0
ORD-008891;Северный экспресс;WB;2;449;898;2026-07;0
ORD-008892;Дом у маяка;Литрес;3;299;897;2026-07;0
ORD-008893;Игры разума;Ozon;4;540;2160;2026-07;0
ORD-008894;Шёпот времени;WB;5;390;1950;2026-07;0
ORD-008895;Тихий сад;Литрес;6;349;2094;2026-07;0
ORD-008896;Северный экспресс;Ozon;7;449;3143;2026-07;0
ORD-008897;Дом у маяка;WB;1;299;299;2026-07;0
ORD-008898;Игры разума;Литрес;2;540;1080;2026-07;0
ORD-008899;Шёпот времени;Ozon;3;390;1170;2026-07;0
